respondent_id,probability_xyz,probability_seasonal
34518,0.08400991776076105,0.29208957324555007
34519,0.0776937855234386,0.12783314892115288
34520,0.09595176798794042,0.3326154259014445
34521,0.6258899558330612,0.6997793838998879
34522,0.3432242723835593,0.8463654277689194
34523,0.10630164454807754,0.19050594972443935
34524,0.2546425977960105,0.8744820559941394
34525,0.08179096298923229,0.16941621992248584
34526,0.34383066758399145,0.07531461040670018
34527,0.09271382595272175,0.1199045696732792
34528,0.1647524914767447,0.1477897571944358
34529,0.4230105996477591,0.6479953743978324
34530,0.13811437420560793,0.5823423314383741
34531,0.19343965577649488,0.2671958460584098
34532,0.07957663756839899,0.09582224905049802
34533,0.08968464632213273,0.8744403230389246
34534,0.08937741999828368,0.21896506443409477
34535,0.0779382898293028,0.20816445279846585
34536,0.14718434455635943,0.8362988179890046
34537,0.08606775254239318,0.16711606856329075
34538,0.289084804262758,0.4802448144468629
34539,0.08592648666837986,0.18538597199813198
34540,0.08095791633488975,0.928790875652042
34541,0.14366545206741146,0.761319658822713
34542,0.7288325844028022,0.6930315314366708
34543,0.09482875981492066,0.21567863575903884
34544,0.12151553328841266,0.08493310264476062
34545,0.39297938525457127,0.8123985993173639
34546,0.15332705305474253,0.14451923696468238
34547,0.23512492009480032,0.7544551105050942
34548,0.08150945127621795,0.3247915231267627
34549,0.08679966691045829,0.18296288144036751
34550,0.09002268564698414,0.4554618305577548
34551,0.3992189267944038,0.7807026243846636
34552,0.07767192699547724,0.08879532879507444
34553,0.8864769576328347,0.9061771798598457
34554,0.0965760228068744,0.17992222953994447
34555,0.11558969764024125,0.11002477959558023
34556,0.10009527340263225,0.5618691800508965
34557,0.289084804262758,0.7922156683208004
34558,0.18131702289352172,0.6987699255989339
34559,0.08705295971316464,0.08333609702893259
34560,0.09344799363577784,0.1420069521377168
34561,0.08363964735078884,0.21567863575903884
34562,0.07801568472326666,0.13214098202774763
34563,0.07568845552616835,0.42758836768812103
34564,0.17256642669261074,0.855528972505046
34565,0.21013614660232646,0.5548644741867983
34566,0.08079209111268583,0.8558174246703505
34567,0.10378427849344318,0.1829528731925502
34568,0.10497171561911768,0.1848512277063557
34569,0.08795597879495912,0.8173847552529422
34570,0.15947796398263742,0.5541399158578038
34571,0.7089958071870854,0.9111909672885901
34572,0.17904031682541327,0.5540973281274532
34573,0.07845711441489985,0.17872044549390326
34574,0.09405540387441184,0.1806637091499555
34575,0.20971582778423303,0.17711411780277725
34576,0.14913325527530963,0.22505307408077196
34577,0.08972530436505226,0.8723486871913588
34578,0.4297573983410601,0.6086744334916581
34579,0.08760476211476323,0.20305041241938396
34580,0.09298979096770994,0.1656183613837418
34581,0.07749810110366069,0.1738892894084094
34582,0.1031374920582199,0.24372390438591293
34583,0.09520303124621048,0.9355133855967912
34584,0.08910419247927188,0.5574581666776199
34585,0.09115473599095773,0.09741242955342636
34586,0.07760317601388791,0.10348765825852758
34587,0.6723825860597923,0.8872259836350508
34588,0.13294449640382633,0.7374900741296059
34589,0.48993051444726904,0.8609909181725586
34590,0.7442313226896168,0.8433530161186664
34591,0.09405540387441184,0.18809656765921035
34592,0.11940523062141525,0.9165763898516578
34593,0.6757365397501173,0.7616173453218635
34594,0.14806257454827818,0.1614659329162376
34595,0.10497171561911768,0.21501458277515728
34596,0.6204944351665461,0.6629173071855695
34597,0.10297258826062214,0.46748117480440526
34598,0.09680499748021601,0.15424724731961562
34599,0.6441786562151417,0.8447010442374145
34600,0.3179060637160912,0.8250906925857271
34601,0.19296202376588925,0.5621346704271505
34602,0.148646789740485,0.1474465339698074
34603,0.08114520947569223,0.14523427466779776
34604,0.07816269895595353,0.49335895877371083
34605,0.10231890858081086,0.3012336004045408
34606,0.11673545954682843,0.13975160061474562
34607,0.17125557772865974,0.7878791578297504
34608,0.433832955434241,0.8609909181725586
34609,0.07830586430365076,0.49781085187437746
34610,0.07780622059593584,0.16485866081478995
34611,0.12006252868518703,0.13902238028757202
34612,0.07745585753591229,0.1492284804663029
34613,0.07905175513600758,0.09231600292870226
34614,0.6152763541778815,0.875175129856316
34615,0.07986889908392233,0.16690511370318564
34616,0.13230034151256082,0.6505444076628947
34617,0.07765333183660376,0.1549640497553744
34618,0.0910414545316299,0.5783117241765691
34619,0.07915718001562816,0.19871679079665147
34620,0.2819304868556629,0.33013889070749336
34621,0.1880171589001768,0.7809877209951422
34622,0.08679966691045829,0.21200796526846508
34623,0.9003259985454994,0.8899340155294561
34624,0.4716754880535672,0.5557022970860207
34625,0.8109940012994667,0.852864401788723
34626,0.7253926663585704,0.8076866604188075
34627,0.07980807600098508,0.13328504155067153
34628,0.1972018299565585,0.7750437077146397
34629,0.07747046409705331,0.14742323952192823
34630,0.08489751597448351,0.11479084784714934
34631,0.08071425307811655,0.8330490946375707
34632,0.08766764278304616,0.09804622502660663
34633,0.34959355305182693,0.4726496470121824
34634,0.09635017771244747,0.20066668457051937
34635,0.08679966691045829,0.18296288144036751
34636,0.6245501070594734,0.8016086294892543
34637,0.0793748021043201,0.1948632562509293
34638,0.6406410456339251,0.8098594653087602
34639,0.07863172931070439,0.17155391647005466
34640,0.07926158100463047,0.5495836135914635
34641,0.10497171561911768,0.17496670853956955
34642,0.08062019687721661,0.8092529047721082
34643,0.8496756052611959,0.7751252350385136
34644,0.13718171633706183,0.3779577815186909
34645,0.08999829758607726,0.18739672574902852
34646,0.10692900541007477,0.09783115190328169
34647,0.7616741914489388,0.588819539959257
34648,0.09612199967257488,0.3464643091522568
34649,0.07823113140792254,0.12432747302248655
34650,0.5789068901925668,0.6306769333870713
34651,0.656250604585287,0.2289211193856822
34652,0.11739092360164237,0.5768195465684473
34653,0.4871302282482489,0.9048924476685422
34654,0.22000174669769226,0.8320504041455702
34655,0.07941436610897808,0.1851771073820024
34656,0.09405540387441184,0.21896506443409477
34657,0.1614286186421441,0.8568654900952304
34658,0.0882453341949408,0.1860408979456018
34659,0.10489835488977163,0.23815409739572413
34660,0.09348375576864838,0.7599552127406471
34661,0.11299741095723952,0.15824998068554239
34662,0.25495794478224815,0.3760585652815539
34663,0.6803021865588081,0.8112484502039662
34664,0.20174649081923268,0.7215474176098006
34665,0.09546464631909057,0.1672538632258626
34666,0.09405540387441184,0.1806637091499555
34667,0.08937741999828368,0.1806637091499555
34668,0.09348375576864838,0.8542415387994883
34669,0.09115473599095773,0.21540635670808533
34670,0.743807758286916,0.5989846208228816
34671,0.09336309888344278,0.8488622771978462
34672,0.292870705433632,0.707849692037251
34673,0.44623535684364246,0.7863629894567534
34674,0.0990391886705021,0.0815872318315945
34675,0.7690281690550206,0.817412000776838
34676,0.7311657697156027,0.7956923001195993
34677,0.08896178621255188,0.21501458277515728
34678,0.1161374341327537,0.8754893314075601
34679,0.5451790756131718,0.8098594653087602
34680,0.12206277789975982,0.8202645852074892
34681,0.07765299004329501,0.1087892954446763
34682,0.6222621724424978,0.5263901188561053
34683,0.41067235235161315,0.8411610606891016
34684,0.09609557760191004,0.17829404370917135
34685,0.13718171633706183,0.5031608874305873
34686,0.09474496910489259,0.6756643630084781
34687,0.14088067697250328,0.6736293124337029
34688,0.08120938002665125,0.35217267245328987
34689,0.4420368504189015,0.31443067774594896
34690,0.5943647844328852,0.695584002597165
34691,0.09339771496928734,0.5944312805659185
34692,0.7324600515246786,0.8616218451536705
34693,0.11693651356199723,0.09402954738924096
34694,0.09892614929207044,0.50916486867775
34695,0.08995706245064208,0.23992589244722223
34696,0.13710121806454986,0.8539415213551097
34697,0.07933422456449486,0.1458663036130651
34698,0.7175286229478021,0.6396078454110506
34699,0.07760279675877611,0.3350573953759764
34700,0.10980410405400876,0.4175304363733496
34701,0.09271382595272175,0.23300878895818858
34702,0.08182583868201433,0.1207144439020542
34703,0.08766764278304616,0.12936924164398217
34704,0.10028865257707914,0.8021368411857331
34705,0.156239512375016,0.9079117164431229
34706,0.6061089390361379,0.7935615724799451
34707,0.07760317601388791,0.12599474331668134
34708,0.09846873731946261,0.2620199351652753
34709,0.07757835717926048,0.10559657049125312
34710,0.07765805004344671,0.17188081269056288
34711,0.7633065849876713,0.9052145894742286
34712,0.27152269286915265,0.7378726024935891
34713,0.10009527340263225,0.17250430661355254
34714,0.08579270780461294,0.1578322199815485
34715,0.11292422869562893,0.23992589244722223
34716,0.22380049345835593,0.4446390376364798
34717,0.07799273589352845,0.578039750708987
34718,0.08679966691045829,0.18296288144036751
34719,0.07538772823449033,0.5685597157476756
34720,0.10980410405400876,0.5329626529045596
34721,0.09271382595272175,0.11855761431862463
34722,0.07760309132181072,0.12676261132925667
34723,0.07730163685852742,0.1660400246755889
34724,0.8030703444613684,0.8116404298222859
34725,0.6027582865368484,0.8360267214875158
34726,0.0910414545316299,0.1271001394018723
34727,0.0905187137245364,0.8402741215248835
34728,0.08995706245064208,0.7791216247051609
34729,0.7895917334930369,0.8761790417633433
34730,0.08937741999828368,0.17729710036844365
34731,0.07828074981386642,0.17120173598703334
34732,0.09405540387441184,0.1283406093782938
34733,0.16474476050865955,0.8724703607537121
34734,0.08147324913067187,0.484422838867163
34735,0.08777125001610085,0.9056814677005188
34736,0.07732248508594496,0.9183914156835296
34737,0.08179096298923229,0.18316375879879748
34738,0.07758489328239158,0.14824744977944268
34739,0.07734122372536854,0.1370922399046405
34740,0.07805887895323968,0.2052648907000707
34741,0.07764255263593492,0.17847095799531004
34742,0.09662746872767879,0.6984161358594116
34743,0.08937741999828368,0.17729710036844365
34744,0.09377561971917597,0.21200796526846508
34745,0.08601321705152783,0.21674095091312393
34746,0.0786362782060973,0.26030908480893
34747,0.13150877455344429,0.23187248783552789
34748,0.7895917334930369,0.8887117266174631
34749,0.09650811769840975,0.18770675599128014
34750,0.08646422224638214,0.7201522044765304
34751,0.2880550107463084,0.6500346041453521
34752,0.2269449163257043,0.8240516153717057
34753,0.31159937896415224,0.8614928567833968
34754,0.07634933387944653,0.18212255884386105
34755,0.7411906779918966,0.8477864592474598
34756,0.5612507880277344,0.6004059305470613
34757,0.09844304365790284,0.3735306674685661
34758,0.08928522641554104,0.7270708177471695
34759,0.09513290117386271,0.22476002089457797
34760,0.5266812008150389,0.48535866922103305
34761,0.07760433294430802,0.10907458317292121
34762,0.29777924028281116,0.8562290436096878
34763,0.41491595231858036,0.21064387915729743
34764,0.07745183783803017,0.11586764129987072
34765,0.09610947340904775,0.24598697615827264
34766,0.41808528308233,0.8972394467119168
34767,0.0910414545316299,0.5170861525537398
34768,0.6723825860597923,0.868453983593279
34769,0.5363105079973982,0.7610536250709037
34770,0.08013661867256838,0.44233097594264437
34771,0.13908128625629046,0.8593398640745492
34772,0.2619718814232781,0.34074303277966816
34773,0.15947796398263742,0.7175480667201272
34774,0.39546140331305407,0.8173651472986467
34775,0.07795004100701168,0.13842416077325784
34776,0.12636897558290713,0.1832545837936558
34777,0.08169985414536263,0.1339465517867336
34778,0.40285022561189515,0.6374226389663165
34779,0.2017653558045655,0.20088856286670195
34780,0.13811437420560793,0.21064387915729743
34781,0.18420024847072664,0.8776871622962827
34782,0.1010247671205117,0.16114182198433072
34783,0.07986889908392233,0.3905102919690143
34784,0.08638537040740336,0.10320086490812899
34785,0.12006252868518703,0.32282406211009407
34786,0.8363267457428649,0.801446791128793
34787,0.07765955437142368,0.38507491366127394
34788,0.5058796737290517,0.8523055458649609
34789,0.0782856478090117,0.7633684320518275
34790,0.7338355607151195,0.8338797461142937
34791,0.08285639980026427,0.19512054188532094
34792,0.1214470028223795,0.18563988807495843
34793,0.8272936101084067,0.8300323860581391
34794,0.07771001172477915,0.32902187562678165
34795,0.10619319352673416,0.5720724583406956
34796,0.16728483761103938,0.8810985789550468
34797,0.0909612312383375,0.2529319594939454
34798,0.5419141238080324,0.8404849771164167
34799,0.0775049274584265,0.12265716519743404
34800,0.07811587173513705,0.6160132649196486
34801,0.18208893552923552,0.7866393510831814
34802,0.3718150333680163,0.256203605783959
34803,0.454317302688688,0.8248864949747428
34804,0.4868865758896349,0.8296629553628408
34805,0.13581112167214837,0.15543791421095807
34806,0.22814475038069768,0.8100837325943118
34807,0.18634380095911424,0.8465376006175618
34808,0.1852176705874483,0.50246230062799
34809,0.33360659201865484,0.09960990722642073
34810,0.7391504369226528,0.650705732117717
34811,0.07743261971567429,0.8083258712242198
34812,0.18882070863995534,0.5392192605547693
34813,0.07761797538922002,0.1753002487016492
34814,0.07757584501935848,0.1829606028363077
34815,0.33360659201865484,0.20022247380582123
34816,0.08178110524756149,0.44962013760150477
34817,0.0942111310086328,0.14024344367874725
34818,0.09375105717881456,0.4056052031037847
34819,0.07765955437142368,0.16689598494472035
34820,0.08679966691045829,0.18296288144036751
34821,0.08028692341959488,0.09986618307120025
34822,0.08786070646215305,0.1638264456546006
34823,0.09990961168563772,0.2683017189686815
34824,0.08679966691045829,0.18296288144036751
34825,0.07985486638950133,0.10393683459606559
34826,0.08066224723193413,0.1289608282889054
34827,0.08059734126139415,0.6853874538288525
34828,0.0776278861024333,0.18811785686810448
34829,0.6221212838098705,0.9177188106560954
34830,0.5919328410232829,0.561413844182
34831,0.09329626922052565,0.6853610518787218
34832,0.1031374920582199,0.4273574124856631
34833,0.07932140259684975,0.18659619436211208
34834,0.08679966691045829,0.18296288144036751
34835,0.11984302953373863,0.6819943328543926
34836,0.10512708704258886,0.7926639391693742
34837,0.12363711840747299,0.621645296912435
34838,0.07836119498240075,0.12765273458678258
34839,0.07965050739161533,0.13794827559483266
34840,0.08222762675706029,0.7002144260722921
34841,0.1031374920582199,0.1946986926490856
34842,0.08211774593135157,0.14723312386621504
34843,0.11547597175573512,0.19328619311791992
34844,0.2731887199260752,0.8360306553289647
34845,0.09892614929207044,0.19214019861562345
34846,0.1505635365583503,0.8290959279475403
34847,0.8019695035927136,0.8672344843743504
34848,0.07765730251100413,0.12262923816058809
34849,0.4026491404248023,0.808834223724365
34850,0.6063713082699225,0.26198479241712774
34851,0.07830586430365076,0.31721456360757555
34852,0.1831055459837716,0.35571439097748947
34853,0.07805359906871806,0.13937714471565107
34854,0.10512708704258886,0.6304553829471701
34855,0.12206277789975982,0.6245446752407998
34856,0.47403078312995656,0.7249022237319158
34857,0.08227083598489937,0.14320576164965002
34858,0.09405540387441184,0.1806637091499555
34859,0.07773197075609625,0.3970090770032757
34860,0.6357799147848293,0.6634029387729773
34861,0.08470296806846685,0.3818036713976745
34862,0.17235394268939982,0.11674616903139876
34863,0.07763513388942953,0.13152592911568228
34864,0.8656291005933442,0.9095282076799789
34865,0.4230105996477591,0.8089396596212528
34866,0.839330500077159,0.823594834998684
34867,0.10619319352673416,0.11875304359016288
34868,0.5903481481756894,0.5723414601492688
34869,0.11712396042634464,0.524838339864193
34870,0.07767792154071802,0.1303193577136219
34871,0.07743128314282081,0.1407198252719187
34872,0.2877032082698749,0.8240380617466389
34873,0.08679966691045829,0.18296288144036751
34874,0.21981385994078692,0.5489968938029681
34875,0.3253948083691174,0.4569092276181711
34876,0.4889715633067528,0.8289877198518893
34877,0.10656430608758587,0.8025010304077058
34878,0.18119897953542352,0.8694916654847075
34879,0.08066224723193413,0.18316375879879748
34880,0.08896178621255188,0.1848512277063557
34881,0.394212218033101,0.8321308619328562
34882,0.11579374492272917,0.10069009289421296
34883,0.0910414545316299,0.21677501441551586
34884,0.107469169714656,0.17249953843973564
34885,0.6841665992715069,0.8224072570374709
34886,0.4656926263420054,0.8950061898344037
34887,0.08010135158268492,0.11888351048128191
34888,0.48854245902419274,0.8661805274770291
34889,0.12879239781896185,0.10060720301198697
34890,0.07825661073319487,0.18943017485414282
34891,0.08268868613578986,0.15992880323823355
34892,0.8356628724166599,0.8547517100901925
34893,0.2144448615884843,0.17729710036844365
34894,0.08746354862802055,0.1314987536800336
34895,0.7492015557906769,0.8112484502039662
34896,0.08343627699923334,0.7803058372907595
34897,0.8496756052611959,0.7751252350385136
34898,0.1129702059655064,0.8402124916979664
34899,0.6893804306943879,0.8804321889797634
34900,0.1297411657674107,0.6155286646135442
34901,0.08160965636644418,0.09936297913052802
34902,0.07689175519398994,0.3885497396923315
34903,0.07933422456449486,0.11515621073062843
34904,0.08937741999828368,0.11866689129338115
34905,0.09405540387441184,0.1806637091499555
34906,0.08679966691045829,0.35675196995914193
34907,0.08169985414536263,0.1200621830609436
34908,0.08105941421205531,0.17872044549390326
34909,0.08679966691045829,0.18190798465839253
34910,0.6406410456339251,0.8098594653087602
34911,0.8111834864754637,0.3074771496069816
34912,0.07903916229139663,0.16749932865301637
34913,0.11932041444040062,0.1492535396266314
34914,0.11956931152910318,0.8578523297600618
34915,0.11418260087332674,0.16515697665235002
34916,0.09361651428517785,0.7621256711507765
34917,0.45602602086593197,0.8796785152845039
34918,0.23847324038896803,0.25740980440240535
34919,0.21252109876859968,0.6321748068945094
34920,0.7442313226896168,0.8302108923390318
34921,0.5269526940304481,0.7420734260714756
34922,0.09882768624399547,0.21469884208778275
34923,0.09348375576864838,0.6464039504639097
34924,0.20434166741785612,0.7583469873079959
34925,0.07742387175685203,0.1592221728497707
34926,0.1156962169907648,0.6530390470008121
34927,0.12488951469473467,0.9309600577797703
34928,0.09163228738151681,0.5776520734386096
34929,0.08494956000177831,0.5492313302513665
34930,0.14368825278205707,0.7095857365583863
34931,0.10028865257707914,0.7215474176098006
34932,0.08766575218635625,0.7177619967591362
34933,0.17239781095705464,0.4920653729781682
34934,0.08894589216705012,0.1596701681246881
34935,0.2662586500859174,0.7751717661076114
34936,0.1289364980467313,0.6987699255989339
34937,0.08894589216705012,0.1380969663544643
34938,0.537041799983289,0.8420023551513302
34939,0.0910414545316299,0.21677501441551586
34940,0.612197570820133,0.8233109202442184
34941,0.07765873473464,0.17109972241739596
34942,0.6732891922200247,0.6204857427827585
34943,0.07986889908392233,0.3905102919690143
34944,0.13598599898793978,0.116825895156733
34945,0.13855596698607275,0.23955377361527397
34946,0.11363977476759207,0.21377192548114354
34947,0.09779013602854196,0.18859130548097897
34948,0.22976253381619496,0.11889350567043781
34949,0.07766461176578138,0.09763079065050448
34950,0.07790228623311092,0.2067016354878864
34951,0.09585883729437376,0.38485288061980505
34952,0.20498022035733368,0.871092711841488
34953,0.27496745586583937,0.5205705147887664
34954,0.5005682859242133,0.810602668081538
34955,0.07756016500661041,0.11164122642920106
34956,0.7068346678500078,0.8086304686310598
34957,0.4765545827332121,0.3852589179540479
34958,0.09314053498440444,0.8310681228876008
34959,0.07134474795909186,0.17251624681214792
34960,0.0976872960693977,0.8357100877561895
34961,0.10594800307800459,0.8270157079361514
34962,0.7445772644681725,0.7928404565883564
34963,0.08287976115151106,0.8599162365585004
34964,0.08169985414536263,0.1413026229457202
34965,0.17647287007963405,0.11004082739504009
34966,0.07726414542641183,0.3380534958994229
34967,0.18135627143748065,0.17992222953994447
34968,0.21981385994078692,0.30852103972459166
34969,0.11299741095723952,0.37344428224719534
34970,0.09326992846261412,0.28925335095008775
34971,0.13731464672539775,0.7253702814425881
34972,0.08910419247927188,0.30724337170937926
34973,0.13971000766770766,0.10949297370405599
34974,0.39411185190682785,0.5219548915311379
34975,0.07755589586884969,0.16548197413763055
34976,0.07758116361120891,0.18065625940784732
34977,0.1727651187638589,0.2393233288028888
34978,0.08958075920532452,0.4707652978444026
34979,0.08937741999828368,0.11866689129338115
34980,0.6795565704207613,0.8293864252661087
34981,0.07729791252912084,0.7964071509170008
34982,0.797810328129825,0.8412035186239835
34983,0.08494956000177831,0.3350162402962574
34984,0.2724821969451351,0.7797893427556349
34985,0.16521727050580454,0.6920699741410489
34986,0.5000749421533495,0.1666454288321523
34987,0.07753784340276419,0.11873649872861733
34988,0.08159172540048462,0.4313365704073179
34989,0.07933422456449486,0.11515621073062843
34990,0.09196139330697702,0.7888730000383415
34991,0.3056316973137596,0.46344283129020225
34992,0.16143187103113268,0.8937959794967627
34993,0.13811437420560793,0.6736293124337029
34994,0.20280505849829245,0.8353694196378391
34995,0.0957805863410741,0.816567704398182
34996,0.7385851051422,0.8519603800007257
34997,0.12661150151241737,0.22880818416473156
34998,0.6086423081844148,0.5843552652208506
34999,0.13165535132500225,0.6374104791560481
35000,0.07976474309973997,0.2963246319297781
35001,0.08160965636644418,0.18257049572647838
35002,0.0861965837488946,0.8286970789446894
35003,0.176418738471565,0.30386983675685414
35004,0.07916358584734877,0.17751444063822808
35005,0.09595176798794042,0.11360339282486161
35006,0.1327630946579238,0.41302102627996023
35007,0.07754444866546961,0.13760788692847375
35008,0.08851119615589456,0.22797419848862335
35009,0.10965827828194347,0.8310982062478576
35010,0.10317682753259452,0.19396446314304042
35011,0.12363711840747299,0.2610456168363573
35012,0.5903481481756894,0.6430776599886925
35013,0.08707467428325973,0.3163836524120995
35014,0.08937741999828368,0.18809656765921035
35015,0.38513172789314326,0.5133959576694633
35016,0.08681357627838433,0.2273912129362373
35017,0.7893686373289667,0.8639670277469581
35018,0.07769388683574352,0.12877853109087717
35019,0.0941890869540835,0.8257987577147068
35020,0.7690281690550206,0.817412000776838
35021,0.09663732802677973,0.18190798465839253
35022,0.07762333439725684,0.176324177716286
35023,0.11556203273453308,0.17857893419740223
35024,0.11144097488335286,0.31835082909432405
35025,0.08160965636644418,0.12996308143193014
35026,0.08679966691045829,0.18296288144036751
35027,0.12500196857096674,0.18173228828701574
35028,0.3268611020446997,0.8711912277697204
35029,0.20996491227613343,0.832946495212227
35030,0.1772639445302133,0.42159091615192
35031,0.12006252868518703,0.24860658598465993
35032,0.10104100622167135,0.5170861525537398
35033,0.22240934019336145,0.5664684113053551
35034,0.07975889179528152,0.2840784453632864
35035,0.11391907533809613,0.7811612643981367
35036,0.10595617132571032,0.33484614203538055
35037,0.08198033960777654,0.4784678741489599
35038,0.11556203273453308,0.18552211189186507
35039,0.6455838752714147,0.8694475149548173
35040,0.08170791363572229,0.16837404238412426
35041,0.09650811769840975,0.1836726860991818
35042,0.08937741999828368,0.1806637091499555
35043,0.08937741999828368,0.21896506443409477
35044,0.07870764380052749,0.264390850253341
35045,0.07763929956953221,0.1738423451927364
35046,0.6996991891388299,0.6116581561988533
35047,0.7884186141492346,0.7747338774581443
35048,0.0847950726270202,0.5138041685934469
35049,0.08630724147855481,0.44050591170400244
35050,0.08766764278304616,0.12177061559351221
35051,0.11411317856143069,0.23167399795747337
35052,0.08363964735078884,0.16988832414498006
35053,0.11476637105201457,0.8709561365809637
35054,0.09612199967257488,0.1737036340058847
35055,0.13541843974917248,0.3371183902743591
35056,0.06698254546388699,0.10188749793250763
35057,0.08707467428325973,0.17066772973853295
35058,0.6086423081844148,0.6101437908941477
35059,0.0853562954166253,0.16524533826347315
35060,0.15940865467963575,0.1725765559928867
35061,0.13150877455344429,0.13969557196326923
35062,0.11940523062141525,0.8530714255874784
35063,0.08160965636644418,0.1596701681246881
35064,0.0916919615477307,0.16101178702806312
35065,0.6432224543972603,0.8092125069075752
35066,0.09892614929207044,0.19214019861562345
35067,0.07760317601388791,0.10377968685518627
35068,0.12206277789975982,0.43782728763522055
35069,0.08185537155756671,0.16950354345381466
35070,0.27626919264066896,0.8163972165906349
35071,0.3992189267944038,0.5216911408391298
35072,0.5421708069821989,0.8856951150146687
35073,0.20766350294723604,0.21700117006008868
35074,0.5275174824013226,0.3140387011904714
35075,0.08679966691045829,0.21200796526846508
35076,0.08679966691045829,0.21200796526846508
35077,0.08165938222296228,0.14768196605619444
35078,0.29935505631309206,0.604924452573624
35079,0.751129687850963,0.791663299120357
35080,0.12342961769990585,0.3112403015783611
35081,0.08348497028104471,0.32466593748657047
35082,0.07757631475208446,0.15360558171082303
35083,0.09348311615704413,0.23159546760348215
35084,0.6768791595290291,0.9145172525386148
35085,0.08555609918534259,0.8795784245640181
35086,0.07751204998449286,0.12265716519743404
35087,0.15252329556712962,0.7891485908768959
35088,0.192994127204288,0.8751100457574572
35089,0.09405540387441184,0.17729710036844365
35090,0.45166492549585396,0.8949714423632318
35091,0.07958735236001117,0.13352932518386723
35092,0.10028865257707914,0.8021368411857331
35093,0.07765299004329501,0.10317089972118425
35094,0.09903012617192142,0.7669778687294674
35095,0.13412584468606492,0.5919906253373406
35096,0.07824997479247406,0.9296408922410255
35097,0.6490042423145441,0.821980804217472
35098,0.39493497731829924,0.7407961592556764
35099,0.08679966691045829,0.18190798465839253
35100,0.22603460862778166,0.7874654048935602
35101,0.09143827821701705,0.4265465082306115
35102,0.08894589216705012,0.0962009586354403
35103,0.08153983393190264,0.15018421631932577
35104,0.10556167987384028,0.9076258023346353
35105,0.09733486126613017,0.24731279610338944
35106,0.08470296806846685,0.3818036713976745
35107,0.07969052628584011,0.8202699787110899
35108,0.09513290117386271,0.34025137986339676
35109,0.28509346908985383,0.15523228210309536
35110,0.1729879056088603,0.33814695720425436
35111,0.5186564517332225,0.8223109801489857
35112,0.10008874562364459,0.7924759431240846
35113,0.10031903537027498,0.41751179784438947
35114,0.8624688023544896,0.8490781674302529
35115,0.15314004125681516,0.8154769824742945
35116,0.08227083598489937,0.11166055378781307
35117,0.077204514222395,0.17964299319168806
35118,0.22547563418949898,0.8860022503507463
35119,0.07785643477770192,0.16400030644634334
35120,0.07772825247651119,0.09609778640339811
35121,0.7325489963514652,0.891944913719202
35122,0.08160965636644418,0.1596701681246881
35123,0.3187547263441674,0.4726496470121824
35124,0.12206277789975982,0.761319658822713
35125,0.1092854218900124,0.7484924757415252
35126,0.09650811769840975,0.21505020515122703
35127,0.08959039302442895,0.2758154156565649
35128,0.08494850636910721,0.9178240356945178
35129,0.3433568668751843,0.4690243269347647
35130,0.09779013602854196,0.17219380527167585
35131,0.08768970383963799,0.39734325553313776
35132,0.27868717665971365,0.8386905374207726
35133,0.0982605589071364,0.1470355041858023
35134,0.12722830480634204,0.8207925919541798
35135,0.2774461321502321,0.18285553875543467
35136,0.4904717705393021,0.8950061898344037
35137,0.7997066332976711,0.8181749234529021
35138,0.07801568472326666,0.14507628684713592
35139,0.10808119331206667,0.3868313938014304
35140,0.09186147778556134,0.4723876460026935
35141,0.10039179258742942,0.789147507702042
35142,0.07773620721432219,0.22254495727412676
35143,0.08679966691045829,0.21200796526846508
35144,0.100125064511366,0.14496044920402656
35145,0.0948117002783623,0.8193175559632149
35146,0.10492326351688792,0.3673017823442102
35147,0.08144752213951624,0.08600915651861586
35148,0.08512583330979615,0.133775994329203
35149,0.1092788270716508,0.3754986952412233
35150,0.13378950473526108,0.39163665423420524
35151,0.22114949190659236,0.8319535620430951
35152,0.10009527340263225,0.16459806129230023
35153,0.18965681407299448,0.3720553644760417
35154,0.5080591414069976,0.5823423314383741
35155,0.07829080713359374,0.8445877118767963
35156,0.14236527513489075,0.10689249290395963
35157,0.13718171633706183,0.5031608874305873
35158,0.09936060859024662,0.15630421885070908
35159,0.08415276143508003,0.18739672574902852
35160,0.15543794654057388,0.8703068991277416
35161,0.07757923156342227,0.14694493950070733
35162,0.185700815231089,0.7888176291843992
35163,0.12196001055925218,0.3163399595032557
35164,0.19851658560055746,0.1462304839021318
35165,0.4871302282482489,0.7098207916193188
35166,0.07756209868444629,0.13616761742050656
35167,0.07795126543072145,0.14507573704668364
35168,0.13811437420560793,0.21064387915729743
35169,0.07732909522635299,0.10993466774429594
35170,0.12987902820507488,0.7687559559081231
35171,0.8087657898069424,0.7743432146122196
35172,0.30922823865793,0.3018367353612643
35173,0.0698203747640656,0.8288741212975322
35174,0.07759018508130992,0.17326839147820247
35175,0.0786362782060973,0.26030908480893
35176,0.14794955440520316,0.2073742028847147
35177,0.09377561971917597,0.18190798465839253
35178,0.08937741999828368,0.17729710036844365
35179,0.22704940074662633,0.8013564452632438
35180,0.1092788270716508,0.8542415387994883
35181,0.07757584501935848,0.3609051571866405
35182,0.1060550603174562,0.20511056414288772
35183,0.5744280786264295,0.8434987621378928
35184,0.07761873793483877,0.1656287222765263
35185,0.1196758328755601,0.17493642788113536
